Date,Open,High,Low,Close,Adj Close,Volume,MA5,MA10,MA25,MA50,MA200
2023-09-19,264.3500061035156,267.8500061035156,261.20001220703125,266.5,266.5,103704000,270.702001953125,264.6480010986328,248.8875994873047,256.17739959716795,
2023-09-20,267.0400085449219,273.92999267578125,262.4599914550781,262.5899963378906,262.5899963378906,122514600,268.9600036621094,265.71500091552736,250.07279907226564,256.03339935302733,
2023-09-21,257.8500061035156,260.8599853515625,254.2100067138672,255.6999969482422,255.6999969482422,119531000,264.8920013427734,266.13600006103513,251.27679870605468,255.7075994873047,
2023-09-22,257.3999938964844,257.7900085449219,244.47999572753906,244.8800048828125,244.8800048828125,127524100,258.98999938964846,265.7740005493164,252.30319885253905,255.04719970703124,
2023-09-25,243.3800048828125,247.10000610351562,238.30999755859375,246.99000549316406,246.99000549316406,104636600,255.33200073242188,263.11500244140626,253.56319885253907,254.35939971923827,
2023-09-26,242.97999572753906,249.5500030517578,241.66000366210938,244.1199951171875,244.1199951171875,101993600,250.8559997558594,260.7790008544922,254.0767987060547,253.43419952392577,
2023-09-27,244.25999450683594,245.3300018310547,234.5800018310547,240.5,240.5,136597200,246.43800048828126,257.6990020751953,254.36919860839845,252.37739959716797,
2023-09-28,240.02000427246094,247.5500030517578,238.64999389648438,246.3800048828125,246.3800048828125,117058900,244.57400207519532,254.73300170898438,254.74999877929687,251.47979949951173,
2023-09-29,250.0,254.77000427246094,246.35000610351562,250.22000122070312,250.22000122070312,128346200,245.64200134277343,252.31600036621094,255.55719909667968,251.2261996459961,
2023-10-02,244.80999755859375,254.27999877929688,242.6199951171875,251.60000610351562,251.60000610351562,123810400,246.56400146484376,250.9480010986328,256.07759948730467,251.05779998779298,
2023-10-03,248.61000061035156,250.02000427246094,244.4499969482422,246.52999877929688,246.52999877929688,101985300,247.04600219726564,248.9510009765625,256.3859991455078,250.60720001220704,
2023-10-04,248.13999938964844,261.8599853515625,247.60000610351562,261.1600036621094,261.1600036621094,129721600,251.1780029296875,248.80800170898436,256.5451995849609,250.5248001098633,
2023-10-05,260.0,263.6000061035156,256.25,260.04998779296875,260.04998779296875,119159200,253.91199951171876,249.24300079345704,256.6711993408203,250.43879974365234,
2023-10-06,253.97999572753906,261.6499938964844,250.64999389648438,260.5299987792969,260.5299987792969,117947000,255.9739990234375,250.80800018310546,256.7691998291016,250.53519958496094,
2023-10-09,255.30999755859375,261.3599853515625,252.0500030517578,259.6700134277344,259.6700134277344,101377900,257.58800048828124,252.0760009765625,257.3556005859375,250.3997998046875,
2023-10-10,257.75,268.94000244140625,257.6499938964844,263.6199951171875,263.6199951171875,122656000,261.00599975585936,254.0260009765625,257.64080078125,250.32359985351562,
2023-10-11,266.20001220703125,268.6000061035156,260.8999938964844,262.989990234375,262.989990234375,103706300,261.3719970703125,256.275,258.0836004638672,250.36199951171875,
2023-10-12,262.9200134277344,265.4100036621094,256.6300048828125,258.8699951171875,258.8699951171875,111508100,261.13599853515626,257.5239990234375,258.3788000488281,250.45719940185546,
2023-10-13,258.8999938964844,259.6000061035156,250.22000122070312,251.1199951171875,251.1199951171875,102073800,259.2539978027344,257.61399841308594,258.4835998535156,250.29319915771484,
2023-10-16,250.0500030517578,255.39999389648438,248.47999572753906,253.9199981689453,253.9199981689453,88917200,258.10399475097654,257.8459976196289,257.6972003173828,250.29439910888672,
2023-10-17,250.10000610351562,257.17999267578125,247.0800018310547,254.85000610351562,254.85000610351562,93562900,256.34999694824216,258.6779983520508,257.19200012207034,250.36239929199218,
2023-10-18,252.6999969482422,254.6300048828125,242.0800018310547,242.67999267578125,242.67999267578125,125147800,252.28799743652343,256.82999725341796,256.0472003173828,250.22199920654296,
2023-10-19,225.9499969482422,230.61000061035156,216.77999877929688,220.11000061035156,220.11000061035156,170772700,244.53599853515624,252.83599853515625,253.81,249.78039916992188,214.1801495742798
2023-10-20,217.00999450683594,218.86000061035156,210.4199981689453,211.99000549316406,211.99000549316406,137734000,236.71000061035156,247.98199920654298,251.31399963378905,249.11339935302735,214.67189960479737
2023-10-23,210.0,216.97999572753906,202.50999450683594,212.0800018310547,212.0800018310547,150683400,228.34200134277344,243.222998046875,249.18599975585937,248.50199951171874,215.18059963226318
2023-10-24,216.5,222.0500030517578,214.11000061035156,216.52000427246094,216.52000427246094,118231100,220.6760009765625,238.51299896240235,247.1867999267578,248.03719970703125,215.69789966583252
2023-10-25,215.8800048828125,220.10000610351562,212.1999969482422,212.4199981689453,212.4199981689453,107065100,214.6240020751953,233.45599975585938,245.18,247.62639953613282,216.16114967346192
2023-10-26,211.32000732421875,214.8000030517578,204.8800048828125,205.75999450683594,205.75999450683594,115112600,211.75400085449218,228.1449996948242,243.18239990234375,247.2295993041992,216.5956996536255
2023-10-27,210.60000610351562,212.41000366210938,205.77000427246094,207.3000030517578,207.3000030517578,94881200,210.81600036621094,223.76300048828125,241.67919982910155,246.99119934082032,217.01609966278076
2023-10-30,209.27999877929688,210.8800048828125,194.6699981689453,197.36000061035156,197.36000061035156,136448200,207.87200012207032,218.10700073242188,239.69399963378908,246.62859924316408,217.38509967803955
2023-10-31,196.1199951171875,202.8000030517578,194.07000732421875,200.83999633789062,200.83999633789062,118068300,204.73599853515626,212.70599975585938,237.96279968261717,246.01979919433595,217.7772996520996
2023-11-01,204.0399932861328,205.99000549316406,197.85000610351562,205.66000366210938,205.66000366210938,121661700,203.38399963378907,209.00400085449218,236.56919982910156,245.46919921875,218.14814964294433
2023-11-02,212.97000122070312,219.1999969482422,211.4499969482422,218.50999450683594,218.50999450683594,125987600,205.93399963378906,208.84400024414063,235.4543994140625,245.1021990966797,218.59679962158202
2023-11-03,221.14999389648438,226.3699951171875,218.39999389648438,219.9600067138672,219.9600067138672,119281000,208.46600036621095,209.64100036621093,234.24399963378906,244.90059936523437,219.06074966430663
2023-11-06,223.97999572753906,226.32000732421875,215.0,219.27000427246094,219.27000427246094,117335800,212.8480010986328,210.36000061035156,232.95079956054687,244.51419952392578,219.4899996948242
2023-11-07,219.97999572753906,223.1199951171875,215.72000122070312,222.17999267578125,222.17999267578125,116900100,217.11600036621093,210.9259994506836,231.97679931640624,244.18139923095703,219.88214965820313
2023-11-08,223.14999389648438,224.14999389648438,217.63999938964844,222.11000061035156,222.11000061035156,106584800,220.40599975585937,211.8949996948242,230.41479919433593,243.47999938964844,220.27324966430663
2023-11-09,219.75,220.8000030517578,206.67999267578125,209.97999572753906,209.97999572753906,142110500,218.7,212.31699981689454,228.41199951171876,242.54159942626953,220.60099967956543
2023-11-10,210.02999877929688,215.3800048828125,205.69000244140625,214.64999389648438,214.64999389648438,130994000,217.63799743652345,213.0519989013672,226.57679931640624,241.6729995727539,220.87289962768554
2023-11-13,215.60000610351562,225.39999389648438,211.61000061035156,223.7100067138672,223.7100067138672,140447600,218.5259979248047,215.68699951171874,225.13839904785155,241.24699981689454,221.10194969177246
2023-11-14,235.02999877929688,238.13999938964844,230.72000122070312,237.41000366210938,237.41000366210938,149771600,221.5720001220703,219.34400024414063,224.08999938964843,240.8654000854492,221.45569969177245
2023-11-15,239.2899932861328,246.6999969482422,236.4499969482422,242.83999633789062,242.83999633789062,150354000,225.71799926757814,223.06199951171874,223.28399963378905,240.68380004882812,221.8037996673584
2023-11-16,239.49000549316406,240.8800048828125,230.9600067138672,233.58999633789062,233.58999633789062,136816800,230.43999938964845,224.56999969482422,222.27279968261718,240.32579986572264,222.0646996307373
2023-11-17,232.0,237.38999938964844,226.5399932861328,234.3000030517578,234.3000030517578,142532800,234.37000122070313,226.00399932861328,221.6,240.04179992675782,222.2948496246338
2023-11-20,234.0399932861328,237.10000610351562,231.02000427246094,235.60000610351562,235.60000610351562,116320100,236.7480010986328,227.63699951171876,220.8672003173828,239.2822003173828,222.52294967651366
2023-11-21,235.0399932861328,243.6199951171875,233.33999633789062,241.1999969482422,241.1999969482422,122288000,237.50599975585936,229.53899993896485,220.32119995117188,238.75660003662108,222.7551496887207
2023-11-22,242.0399932861328,244.00999450683594,231.39999389648438,234.2100067138672,234.2100067138672,117950600,235.78000183105468,230.7490005493164,219.9824005126953,238.01480041503908,222.94214973449706
2023-11-24,233.75,238.75,232.3300018310547,235.4499969482422,235.4499969482422,65125200,236.152001953125,233.2960006713867,220.59600036621094,237.20300018310547,223.11294975280762
2023-11-27,236.88999938964844,238.3300018310547,232.10000610351562,236.0800018310547,236.0800018310547,112031800,236.50800170898438,235.43900146484376,221.55960021972658,236.4367999267578,223.2567497253418
2023-11-28,236.67999267578125,247.0,234.00999450683594,246.72000122070312,246.72000122070312,148549900,238.73200073242188,237.74000091552733,222.9452001953125,236.06559997558594,223.50589973449706
2023-11-29,249.2100067138672,252.75,242.75999450683594,244.13999938964844,244.13999938964844,135401300,239.32000122070312,238.41300048828126,224.05,235.61839996337892,223.75339973449707
2023-11-30,245.13999938964844,245.22000122070312,236.91000366210938,240.0800018310547,240.0800018310547,132353200,240.49400024414064,238.13700103759766,225.15640014648437,235.1682000732422,223.90754974365234
2023-12-01,233.13999938964844,240.19000244140625,231.89999389648438,238.8300018310547,238.8300018310547,121173500,241.1700012207031,238.66100158691407,226.47920043945314,234.83080017089844,224.0304997253418
2023-12-04,235.75,239.3699951171875,233.2899932861328,235.5800018310547,235.5800018310547,104099800,241.07000122070312,238.78900146484375,227.610400390625,234.64480010986327,224.19819976806642
2023-12-05,233.8699951171875,246.66000366210938,233.6999969482422,238.72000122070312,238.72000122070312,137971100,239.47000122070312,239.1010009765625,229.26480041503908,234.47940002441408,224.35024978637696
2023-12-06,242.9199981689453,246.57000732421875,239.1699981689453,239.3699951171875,239.3699951171875,126436200,238.51600036621093,238.91800079345703,230.80600036621092,234.38440002441405,224.56024978637694
2023-12-07,241.5500030517578,244.0800018310547,236.97999572753906,242.63999938964844,242.63999938964844,107142300,239.0279998779297,239.76100006103516,232.2852001953125,234.42720001220704,224.76914978027344
2023-12-08,240.27000427246094,245.27000427246094,239.27000427246094,243.83999633789062,243.83999633789062,102980100,240.02999877929688,240.6,233.2984002685547,234.3763998413086,224.9779997253418
2023-12-11,242.74000549316406,243.44000244140625,237.4499969482422,239.74000549316406,239.74000549316406,97913900,240.86199951171875,240.96600036621095,234.08960021972655,234.16679992675782,225.19229972839355
2023-12-12,238.5500030517578,238.99000549316406,233.8699951171875,237.00999450683594,237.00999450683594,95328300,240.5199981689453,239.99499969482423,234.79919982910155,233.87499969482423,225.33919967651366
2023-12-13,234.19000244140625,240.3000030517578,228.1999969482422,239.2899932861328,239.2899932861328,146286300,240.50399780273438,239.50999908447267,235.4835998535156,233.73019958496093,225.507099609375
2023-12-14,241.22000122070312,253.8800048828125,240.7899932861328,251.0500030517578,251.0500030517578,160829200,242.18599853515624,240.60699920654298,236.64119995117187,233.5279995727539,225.74849960327148
2023-12-15,251.2100067138672,254.1300048828125,248.3000030517578,253.5,253.5,135720800,244.1179992675781,242.0739990234375,238.3820001220703,233.39699981689452,226.06149963378905
2023-12-18,253.77999877929688,258.739990234375,251.36000061035156,252.0800018310547,252.0800018310547,116416500,246.58599853515625,243.7239990234375,239.87920043945311,233.22799987792968,226.33294967651366
2023-12-19,253.47999572753906,258.3399963378906,253.00999450683594,257.2200012207031,257.2200012207031,106737400,250.62799987792968,245.5739990234375,241.21960021972657,233.17899963378906,226.64999969482423
2023-12-20,256.4100036621094,259.8399963378906,247.0,247.13999938964844,247.13999938964844,125097000,252.1980010986328,246.3509994506836,241.60880004882813,232.84939971923828,226.94714965820313
2023-12-21,251.89999389648438,254.8000030517578,248.5500030517578,254.5,254.5,109594200,252.88800048828125,247.53699951171876,242.0752001953125,232.67959991455078,227.3096496582031
2023-12-22,256.760009765625,258.2200012207031,251.3699951171875,252.5399932861328,252.5399932861328,93249800,252.6959991455078,248.40699920654296,242.83320007324218,232.5529998779297,227.70774963378906
2023-12-26,254.49000549316406,257.9700012207031,252.91000366210938,256.6099853515625,256.6099853515625,86892400,253.60199584960938,250.0939971923828,243.7255993652344,232.6627996826172,228.12359954833985
2023-12-27,258.3500061035156,263.3399963378906,257.5199890136719,261.44000244140625,261.44000244140625,106494400,254.44599609375,252.53699798583983,244.75919921875,232.8131997680664,228.55839958190919
2023-12-28,263.6600036621094,265.1300048828125,252.7100067138672,253.17999267578125,253.17999267578125,113619900,255.65399475097655,253.92599792480468,245.23839904785157,232.7797994995117,228.9079995727539
2023-12-29,255.10000610351562,255.19000244140625,247.42999267578125,248.47999572753906,248.47999572753906,100615300,254.4499938964844,253.66899719238282,245.80919860839845,232.89579956054686,229.2481495666504
2024-01-02,250.0800018310547,251.25,244.41000366210938,248.4199981689453,248.4199981689453,104654200,253.62599487304686,253.16099700927734,246.32799865722657,233.46199951171874,229.56959953308106
2024-01-03,244.97999572753906,245.67999267578125,236.32000732421875,238.4499969482422,238.4499969482422,120453058,249.9939971923828,251.7979965209961,246.42279846191406,233.99119934082032,229.8611994934082
